         4809926 function calls (4665996 primitive calls) in 94.254 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.004    0.004 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/randomimpl.py:1(<module>)
     3488    0.004    0.000    0.004    0.000 /usr/lib/python3.12/contextlib.py:481(__init__)
     4139    0.003    0.000    0.004    0.000 /home/ali/venv/lib/python3.12/site-packages/proglog/proglog.py:39(log)
        1    0.000    0.000    0.004    0.004 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/uarray.py:1(<module>)
     1330    0.004    0.000    0.004    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    10111    0.004    0.000    0.004    0.000 {method 'remove' of 'collections.deque' objects}
        1    0.000    0.000    0.004    0.004 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc_db.py:28(get_ufuncs)
        1    0.000    0.000    0.004    0.004 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc_db.py:20(_lazy_init_db)
       40    0.000    0.000    0.004    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/caching.py:495(_load_index)
        1    0.000    0.000    0.004    0.004 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc_db.py:48(_fill_ufunc_db)
      880    0.002    0.000    0.004    0.000 /usr/lib/python3.12/wave.py:107(__init__)
      440    0.002    0.000    0.004    0.000 /home/ali/venv/lib/python3.12/site-packages/proglog/proglog.py:291(__init__)
      882    0.003    0.000    0.004    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/numeric.py:1330(normalize_axis_tuple)
     3878    0.003    0.000    0.004    0.000 {built-in method builtins.max}
      581    0.002    0.000    0.004    0.000 /usr/lib/python3.12/pathlib.py:387(_parse_path)
    17611    0.004    0.000    0.004    0.000 {method '_is_owned' of '_thread.RLock' objects}
       17    0.000    0.000    0.004    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:1051(_init_once)
       45    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:1315(_scan_and_fix_unresolved_refs)
    10773    0.003    0.000    0.003    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/numba/typed/dictobject.py:1(<module>)
     3259    0.003    0.000    0.003    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
      440    0.000    0.000    0.003    0.000 /usr/lib/python3.12/sunau.py:162(__init__)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/pycparser/c_parser.py:1(<module>)
    13806    0.003    0.000    0.003    0.000 {method 'items' of 'dict' objects}
     6820    0.002    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/PIL/Image.py:560(im)
     5834    0.002    0.000    0.003    0.000 /usr/lib/python3.12/selectors.py:66(__len__)
     3259    0.003    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/std.py:1198(update)
     2236    0.002    0.000    0.003    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.12/ctypes/util.py:273(_findSoname_ldconfig)
       39    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/caching.py:173(from_function)
4094/3310    0.002    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/abstract.py:121(__hash__)
     9969    0.003    0.000    0.003    0.000 {method 'fileno' of '_socket.socket' objects}
     2400    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:372(_insert_getattr_defn)
        4    0.000    0.000    0.003    0.001 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:94(run)
     4224    0.003    0.000    0.003    0.000 {method 'copy' of 'dict' objects}
      440    0.002    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/soundfile.py:1442(_check_mode)
       52    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_docscrape.py:580(__str__)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/audioread/__init__.py:1(<module>)
2539/1785    0.001    0.000    0.003    0.000 <frozen abc>:121(__subclasscheck__)
      443    0.001    0.000    0.003    0.000 /usr/lib/python3.12/warnings.py:166(simplefilter)
     3488    0.003    0.000    0.003    0.000 {method 'rfind' of 'bytes' objects}
      440    0.003    0.000    0.003    0.000 {method 'close' of '_io.BufferedWriter' objects}
       15    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_bunch.py:32(_make_tuple_bunch)
     1373    0.001    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:557(_set_name)
      880    0.003    0.000    0.003    0.000 {built-in method time.localtime}
       35    0.000    0.000    0.003    0.000 /usr/lib/python3.12/re/_compiler.py:573(_code)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/scipy/fft/_helper.py:1(<module>)
      499    0.000    0.000    0.003    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:312(<genexpr>)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/numba/np/npyfuncs.py:1(<module>)
     2400    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:384(_insert_get_constant_defn)
      263    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_docscrape.py:552(dedent_lines)
     2400    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:380(_insert_cast_defn)
     1655    0.002    0.000    0.003    0.000 <frozen genericpath>:133(_splitext)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/tqdm/std.py:90(__init__)
     2400    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:376(_insert_setattr_defn)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/tqdm/std.py:116(create_mp_lock)
        8    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/callconv.py:468(unpack_dynamic_exception)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/listobj.py:1(<module>)
      880    0.002    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/utils.py:273(_is_ascii)
     8804    0.003    0.000    0.003    0.000 {method 'getvalue' of '_io.BytesIO' objects}
    22015    0.003    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/proglog/proglog.py:144(bars)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.12/multiprocessing/context.py:70(RLock)
        4    0.000    0.000    0.003    0.001 /home/ali/venv/lib/python3.12/site-packages/numba/core/postproc.py:71(run)
      440    0.001    0.000    0.003    0.000 /usr/lib/python3.12/sunau.py:181(initfp)
    44/24    0.000    0.000    0.003    0.000 /usr/lib/python3.12/functools.py:979(__get__)
      174    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/scipy/interpolate/_fitpack_py.py:1(<module>)
       52    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/passmanagers.py:758(run)
     1232    0.002    0.000    0.003    0.000 <frozen posixpath>:169(basename)
      480    0.001    0.000    0.003    0.000 /usr/lib/python3.12/tempfile.py:224(_infer_return_type)
     1358    0.003    0.000    0.003    0.000 {built-in method _abc._abc_init}
    23842    0.003    0.000    0.003    0.000 {built-in method unicodedata.east_asian_width}
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_resampling.py:1(<module>)
      606    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:124(setdefault)
       52    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_docscrape.py:349(_parse_summary)
     2728    0.003    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/PIL/Image.py:1393(getbands)
     3928    0.003    0.000    0.003    0.000 {method 'replace' of 'str' objects}
       20    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_distn_infrastructure.py:3299(_attach_methods)
      880    0.002    0.000    0.003    0.000 /usr/lib/python3.12/threading.py:1106(_delete)
    61/50    0.000    0.000    0.003    0.000 /usr/lib/python3.12/typing.py:508(__getitem__)
      606    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
       52    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_docscrape.py:526(__str__)
      417    0.003    0.000    0.003    0.000 {method 'round' of 'numpy.generic' objects}
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/joblib/_store_backends.py:1(<module>)
     3488    0.003    0.000    0.003    0.000 /usr/lib/python3.12/subprocess.py:268(_cleanup)
       22    0.000    0.000    0.003    0.000 /usr/lib/python3.12/dataclasses.py:568(_init_fn)
      878    0.001    0.000    0.003    0.000 /usr/lib/python3.12/re/__init__.py:179(sub)
    10224    0.003    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py:3380(_mean_dispatcher)
      499    0.000    0.000    0.003    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:316(<genexpr>)
2410/2405    0.001    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/_utils.py:54(get_reference)
     9549    0.003    0.000    0.003    0.000 {method 'rstrip' of 'str' objects}
     2076    0.001    0.000    0.003    0.000 <frozen posixpath>:408(normpath)
      841    0.000    0.000    0.003    0.000 <frozen genericpath>:16(exists)
     3488    0.003    0.000    0.003    0.000 {built-in method sys.exc_info}
      262    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/ffi.py:270(__exit__)
       50    0.000    0.000    0.003    0.000 /usr/lib/python3.12/typing.py:687(Union)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/numba/typed/listobject.py:1(<module>)
      880    0.001    0.000    0.003    0.000 /usr/lib/python3.12/linecache.py:26(getline)
      524    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/ffi.py:260(close)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_mstats_basic.py:1(<module>)
      881    0.003    0.000    0.003    0.000 /usr/lib/python3.12/threading.py:837(_newname)
      134    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/interpreter.py:1794(_dispatch)
       40    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/caching.py:678(_index_key)
      394    0.001    0.000    0.003    0.000 /usr/lib/python3.12/inspect.py:2095(_signature_bound_method)
       39    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/caching.py:103(ensure_cache_path)
     5456    0.002    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/torchvision/transforms/_functional_pil.py:14(_is_pil_image)
      323    0.000    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/functions.py:266(augment)
     1792    0.002    0.000    0.003    0.000 /usr/lib/python3.12/_weakrefset.py:21(__enter__)
     5456    0.003    0.000    0.003    0.000 {built-in method torch._C._is_tracing}
      880    0.000    0.000    0.003    0.000 /usr/lib/python3.12/logging/__init__.py:674(formatMessage)
        1    0.000    0.000    0.003    0.003 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_uarray/__init__.py:1(<module>)
     1373    0.001    0.000    0.003    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/_utils.py:16(register)
   246/35    0.001    0.000    0.002    0.000 /usr/lib/python3.12/re/_compiler.py:37(_compile)
       18    0.000    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/wrappers.py:294(__init__)
        8    0.000    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/wrappers.py:250(__init__)
        1    0.000    0.000    0.002    0.002 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/setobj.py:1(<module>)
        4    0.000    0.000    0.002    0.001 /home/ali/venv/lib/python3.12/site-packages/numba/core/interpreter.py:982(peep_hole_delete_with_exit)
2539/1785    0.002    0.000    0.002    0.000 {built-in method _abc._abc_subclasscheck}
     8728    0.002    0.000    0.002    0.000 {built-in method time.time}
      453    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
     2960    0.001    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/target_extension.py:47(current_target)
     1047    0.001    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/package/package_importer.py:726(_patched_getfile)
      440    0.002    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/std.py:438(status_printer)
        1    0.000    0.000    0.002    0.002 /home/ali/venv/lib/python3.12/site-packages/scipy/fft/_pocketfft/__init__.py:1(<module>)
2200/1760    0.002    0.000    0.002    0.000 /usr/lib/python3.12/wave.py:167(read)
6374/4676    0.001    0.000    0.002    0.000 {built-in method builtins.hash}
     1137    0.001    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:1240(register)
     1764    0.001    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/numerictypes.py:283(issubclass_)
      450    0.001    0.000    0.002    0.000 /usr/lib/python3.12/warnings.py:182(_add_filter)
        4    0.000    0.000    0.002    0.001 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:1623(dump_to_string)
      366    0.000    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:608(list_vars)
       87    0.000    0.000    0.002    0.000 /usr/lib/python3.12/typing.py:1242(__init__)
        4    0.000    0.000    0.002    0.001 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:1597(dump)
      719    0.000    0.000    0.002    0.000 <frozen _collections_abc>:804(get)
      110    0.000    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:1289(decorator)
        1    0.000    0.000    0.002    0.002 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/unicode_support.py:1(<module>)
       12    0.000    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/nn/modules/linear.py:124(forward)
       18    0.000    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:1323(dump)
     1404    0.002    0.000    0.002    0.000 <frozen os>:762(encode)
      357    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1588(_get_spec)
        8    0.000    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/callconv.py:868(call_function)
       12    0.002    0.000    0.002    0.000 {built-in method torch._C._nn.linear}
      110    0.000    0.000    0.002    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:1267(decorate)
