         3789495 function calls (3566026 primitive calls) in 302.661 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
       18    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typeinfer.py:1010(_mangle_arg_name)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2310(get_origin)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/bytecode.py:32(get_function_object)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:145(intrinsic_name)
       40    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/rewrites/registry.py:10(__init__)
       12    0.000    0.000    0.000    0.000 {method 'co_lines' of 'code' objects}
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/_monitor.py:94(report)
       23    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/datamodel/models.py:448(get_value_type)
       21    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/controlflow.py:701(<genexpr>)
       36    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/postproc.py:35(__init__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:133(__getitem__)
       32    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/untyped_passes.py:26(fallback_context)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/numpy_support.py:222(map_layout)
       29    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:2023(blocks)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/slicing.py:138(get_defaults)
       51    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ssa.py:317(on_other)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:439(build_list)
       34    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:1670(outgoing_edges)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/triton/compiler/compiler.py:115(parse_options)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:2827(__eq__)
       48    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/abstract.py:143(can_convert_to)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:347(__new__)
       11    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/callconv.py:856(get_arguments)
       34    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/targetconfig.py:34(type)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/_utils.py:250(_validate_loaded_sparse_tensors)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/PIL/_binary.py:60(i32le)
       18    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:292(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:170(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:495(popitem)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typeconv/typeconv.py:66(get_pointer)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/runtime/nrt.py:61(library)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/typed/listobject.py:755(impl_getitem)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/triton/runtime/jit.py:532(_call_hook)
        9    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/dispatcher.py:182(__exit__)
       29    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/datamodel/models.py:347(has_nrt_meminfo)
       14    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/functions.py:499(_get_object)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dis.py:431(_is_backward_jump)
       21    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/datamodel/models.py:698(get_model)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:639(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/storage.py:1522(_get_dtype_from_pickle_storage_type)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:447(usesTime)
       40    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:57(pysig)
        9    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/containers.py:223(types)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:467(_get_charset_prefix)
       31    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/lib/shape_base.py:1181(_tile_dispatcher)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/errors.py:484(__init__)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/typed/dictobject.py:767(impl_getitem)
        4    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
       18    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/event.py:262(__init__)
       26    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:155(_to_string)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:758(__str__)
        3    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
       32    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:806(get_dummy_type)
        4    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
       26    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/controlflow.py:170(immediate_dominators)
        3    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/listobj.py:1220(literal_list_getitem)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/utils.py:222(__eq__)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/utils.py:268(pop)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/builtins.py:466(bool_none)
       48    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/abstract.py:151(can_convert_from)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/typed/dictobject.py:1234(literalstrkeydict_impl_get)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:172(__setitem__)
       12    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/inline_closurecall.py:807(debug_print)
        8    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:191(enable_boundscheck)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/runtime/context.py:30(__init__)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/callconv.py:108(init_call_helper)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/pythonapi.py:201(get_env_manager)
       21    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:1143(target_data)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:1213(MethodTemplate)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:953(fix_flags)
       11    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/bytecode.py:271(<genexpr>)
       25    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/datamodel/models.py:350(get_nrt_meminfo)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/regex/_regex_core.py:3032(get_required_string)
       32    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/context.py:21(_dispose)
        8    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:882(__init__)
       35    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/module.py:229(__iter__)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:65(wraps)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/_VF.py:27(__getattr__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/tempfile.py:585(cleanup)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/context.py:686(keyfunc)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:630(__repr__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:59(_is_sunder)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/compiler_machinery.py:36(__init__)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/whisper/tokenizer.py:207(timestamp_begin)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:426(__init__)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/utils.py:263(push)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/serialization.py:628(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/misc.py:297(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/abstract.py:474(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/containers.py:259(__repr__)
       54    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/moviepy/Clip.py:480(close)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:975(release)
       19    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/interpreter.py:1475(do_change)
        9    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/containers.py:278(__len__)
       24    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:76(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/pythonapi.py:102(__init__)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:1040(resolve)
        8    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/numbers.py:18(_int_arith_flags)
       15    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:1065(_resolve)
       16    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/common.py:76(as_array)
       29    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/datamodel/models.py:236(as_data)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:957(_check_for_existing_members_)
        9    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/registry.py:25(target_context)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/lowering.py:137(post_lower)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/rewrites/static_raise.py:20(_break_constant)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/dispatcher.py:236(_compilation_chain_init_hook)
       26    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/datamodel/models.py:119(inner_models)
        4    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
       20    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typeinfer.py:196(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:1180(name)
        6    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/triton/compiler/compiler.py:25(__post_init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/consts.py:111(_infer_getattr)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/inline_closurecall.py:1032(_inline_arraycall)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:325(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:129(getLevelName)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/utils.py:252(_is_utf)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typeinfer.py:488(get_call_signature)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/__init__.py:812(close)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/serialization.py:764(_check_dill_version)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:48(_is_dunder)
        5    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/PIL/Image.py:3683(register_save)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ctypes/__init__.py:373(_FuncPtr)
       17    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/misc.py:314(key)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1246(<genexpr>)
